movieId,title,genres,imdbId,tmdbId,imageLink
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,110399,26352.0,https://image.tmdb.org/t/p/w500/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
388,Boys Life (1995),Drama,112570,39953.0,https://image.tmdb.org/t/p/w500/jXKecGbSp36C486myi1pbe6EKAI.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,109454,41580.0,https://image.tmdb.org/t/p/w500/qY9waC3FdCHPf3aMgF8l3qVqzn6.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,59170,315.0,https://image.tmdb.org/t/p/w500/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg
391,Jason's Lyric (1994),Crime|Drama,110186,22067.0,https://image.tmdb.org/t/p/w500/y3ZZJFdTYd4SezXv1gjRv19Jy32.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,111301,11667.0,https://image.tmdb.org/t/p/w500/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,110027,8011.0,https://image.tmdb.org/t/p/w500/4lVKy9bsVw78EFhd4yHTDwgBr0U.jpg
406,Federal Hill (1994),Drama,109785,171857.0,https://image.tmdb.org/t/p/w500/qChLfULhgAhWHG9LbcBIv80r32i.jpg
407,In the Mouth of Madness (1995),Horror|Thriller,113409,2654.0,https://image.tmdb.org/t/p/w500/5fmxO0ouglNw5z14ybRWzQmqmxP.jpg
408,8 Seconds (1994),Drama,109021,18069.0,https://image.tmdb.org/t/p/w500/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
409,Above the Rim (1994),Crime|Drama,109035,19092.0,https://image.tmdb.org/t/p/w500/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,106220,2758.0,https://image.tmdb.org/t/p/w500/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg
412,"Age of Innocence, The (1993)",Drama,106226,10436.0,https://image.tmdb.org/t/p/w500/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
413,Airheads (1994),Comedy,109068,13595.0,https://image.tmdb.org/t/p/w500/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
414,"Air Up There, The (1994)",Comedy,109067,46094.0,https://image.tmdb.org/t/p/w500/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
415,Another Stakeout (1993),Comedy|Thriller,106292,9409.0,https://image.tmdb.org/t/p/w500/hBItFUmCrRS1mel0TM69ymBD79k.jpg
416,Bad Girls (1994),Western,109198,11853.0,https://image.tmdb.org/t/p/w500/oDHzFKU50ayk2IxQRcbOSG2XTTe.jpg
417,Barcelona (1994),Comedy|Romance,109219,16771.0,https://image.tmdb.org/t/p/w500/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
418,Being Human (1993),Drama,106379,46924.0,https://image.tmdb.org/t/p/w500/1OJilNyyJPH3es0HZzebJjuPJua.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,106400,11041.0,https://image.tmdb.org/t/p/w500/refYLEQvzkY63i2IHronCPQODex.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,109254,306.0,https://image.tmdb.org/t/p/w500/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
421,Black Beauty (1994),Adventure|Children|Drama,109279,14522.0,https://image.tmdb.org/t/p/w500/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
422,Blink (1994),Thriller,109297,26203.0,https://image.tmdb.org/t/p/w500/yNlatJk6C2zYTqAUkaxtBJQKQSf.jpg
423,Blown Away (1994),Action|Thriller,109303,178.0,https://image.tmdb.org/t/p/w500/oZLQXYAlL61NGvzK0MWyUsVLyjs.jpg
424,Blue Chips (1994),Drama,109305,19819.0,https://image.tmdb.org/t/p/w500/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
425,Blue Sky (1994),Drama|Romance,109306,57834.0,https://image.tmdb.org/t/p/w500/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,106452,4722.0,https://image.tmdb.org/t/p/w500/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,106471,18215.0,https://image.tmdb.org/t/p/w500/vgs0h94IllpZRheIjBTonjR7Zf2.jpg
428,"Bronx Tale, A (1993)",Drama,106489,1607.0,https://image.tmdb.org/t/p/w500/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
429,Cabin Boy (1994),Comedy,109361,26391.0,https://image.tmdb.org/t/p/w500/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
430,Calendar Girl (1993),Comedy|Drama,106505,117553.0,https://image.tmdb.org/t/p/w500/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
431,Carlito's Way (1993),Crime|Drama,106519,6075.0,https://image.tmdb.org/t/p/w500/g6D7mjQtndu768cusGmoEQY9fTB.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,109439,11310.0,https://image.tmdb.org/t/p/w500/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
433,Clean Slate (1994),Comedy,109443,18658.0,https://image.tmdb.org/t/p/w500/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,106582,9350.0,https://image.tmdb.org/t/p/w500/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg
435,Coneheads (1993),Comedy|Sci-Fi,106598,9612.0,https://image.tmdb.org/t/p/w500/4eHnstayi28SCHv8ATcISFEv1Rl.jpg
436,Color of Night (1994),Drama|Thriller,109456,2124.0,https://image.tmdb.org/t/p/w500/584MXUHljFOvhHVc9oXtHuq12U8.jpg
437,Cops and Robbersons (1994),Comedy,109480,26261.0,https://image.tmdb.org/t/p/w500/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,109493,19176.0,https://image.tmdb.org/t/p/w500/r7sckMs1xy4fXYGzzs6anofu10F.jpg
440,Dave (1993),Comedy|Romance,106673,11566.0,https://image.tmdb.org/t/p/w500/wIUuf1NFchdCJe833JBTiSMzqfv.jpg
441,Dazed and Confused (1993),Comedy,106677,9571.0,https://image.tmdb.org/t/p/w500/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,106697,9739.0,https://image.tmdb.org/t/p/w500/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,106834,34444.0,https://image.tmdb.org/t/p/w500/20x8nm0nPXkYv04COAHFA2AHyAl.jpg
445,Fatal Instinct (1993),Comedy,106873,26141.0,https://image.tmdb.org/t/p/w500/syewFnehGbbya5BdxoHLzrcm5Ne.jpg
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,106332,10997.0,https://image.tmdb.org/t/p/w500/f54hNIiHNINw3JiUJB2XaQl5wCN.jpg
448,Fearless (1993),Drama,106881,10443.0,https://image.tmdb.org/t/p/w500/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg
449,Fear of a Black Hat (1994),Comedy,106880,20239.0,https://image.tmdb.org/t/p/w500/jiJp7B74GBKJK8yCqLjMaFu24nJ.jpg
450,With Honors (1994),Comedy|Drama,111732,16297.0,https://image.tmdb.org/t/p/w500/iMcSUbMT13Rb8fmhwvanVAMwRW.jpg
451,Flesh and Bone (1993),Drama|Mystery|Romance,106926,18551.0,https://image.tmdb.org/t/p/w500/gNaZSODlVRiQltGWjS8vQZEYJTq.jpg
452,Widows' Peak (1994),Drama,111712,25440.0,https://image.tmdb.org/t/p/w500/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg
453,For Love or Money (1993),Comedy|Romance,106941,9024.0,https://image.tmdb.org/t/p/w500/x1twBUsthHeA7FwOxPpQWtJb9zy.jpg
454,"Firm, The (1993)",Drama|Thriller,106918,37233.0,https://image.tmdb.org/t/p/w500/i9a4vbkzausnAzH07IOusX3ToTv.jpg
455,Free Willy (1993),Adventure|Children|Drama,106965,1634.0,https://image.tmdb.org/t/p/w500/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg
456,Fresh (1994),Crime|Drama|Thriller,109842,13815.0,https://image.tmdb.org/t/p/w500/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg
457,"Fugitive, The (1993)",Thriller,106977,5503.0,https://image.tmdb.org/t/p/w500/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg
458,Geronimo: An American Legend (1993),Drama|Western,107004,35588.0,https://image.tmdb.org/t/p/w500/oW4IM0G5fCR68YalmemTGbPK15F.jpg
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,109890,2087.0,https://image.tmdb.org/t/p/w500/4tWvZ4BQu3ICmtUL8lXHa9OgkoF.jpg
460,Getting Even with Dad (1994),Comedy,109891,41579.0,https://image.tmdb.org/t/p/w500/yZLcdtT8UVlj6j3H8Rl51PxIdza.jpg
461,Go Fish (1994),Drama|Romance,109913,18620.0,https://image.tmdb.org/t/p/w500/4hczdEX2RmQTOmiIKygoOYCy0bI.jpg
464,Hard Target (1993),Action|Adventure|Crime|Thriller,107076,2019.0,https://image.tmdb.org/t/p/w500/kufvuQYWdl82sYzmhy2naBLyMui.jpg
466,Hot Shots! Part Deux (1993),Action|Comedy|War,107144,9255.0,https://image.tmdb.org/t/p/w500/zh9EGK970GHo10ETclWBOjZVUOK.jpg
467,Live Nude Girls (1995),Comedy,113674,26271.0,https://image.tmdb.org/t/p/w500/vg9piYFtCTHep2V5EmLjwsYMzn2.jpg
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,112966,10612.0,https://image.tmdb.org/t/p/w500/dnatrgiXFf6BLfb2IKHVmg9tCi7.jpg
469,"House of the Spirits, The (1993)",Drama|Romance,107151,2259.0,https://image.tmdb.org/t/p/w500/q0YyNTvooXI9ZF71dAYKcRwqlGn.jpg
470,House Party 3 (1994),Comedy,110064,16097.0,https://image.tmdb.org/t/p/w500/jLUgvHO3vVLkzKs3OcYksGPbLnA.jpg
471,"Hudsucker Proxy, The (1994)",Comedy,110074,11934.0,https://image.tmdb.org/t/p/w500/yWKm4yzRU4hokkbYCJ34vwVwb9R.jpg
472,I'll Do Anything (1994),Comedy|Drama,110097,106143.0,https://image.tmdb.org/t/p/w500/q7CFDCUNfuOxZssINLGkPE9m2l1.jpg
473,In the Army Now (1994),Comedy|War,110123,12475.0,https://image.tmdb.org/t/p/w500/cNIIDaJM9nsDP9tTmAN6sjKpeiN.jpg
474,In the Line of Fire (1993),Action|Thriller,107206,9386.0,https://image.tmdb.org/t/p/w500/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg
475,In the Name of the Father (1993),Drama,107207,7984.0,https://image.tmdb.org/t/p/w500/5HaQacOMOjA2wX1XnwnDd2VaXCf.jpg
476,"Inkwell, The (1994)",Comedy|Drama,110137,59930.0,https://image.tmdb.org/t/p/w500/b5qUq9l6ci9KzzAqYhpdxzjY7qi.jpg
477,What's Love Got to Do with It? (1993),Drama|Musical,108551,15765.0,https://image.tmdb.org/t/p/w500/vNAYuA26Wtf7VfzZEaxZQmJTE4Z.jpg
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,110197,31643.0,https://image.tmdb.org/t/p/w500/sTLLLD6shSp6lrbIKa4v5N4wDso.jpg
479,Judgment Night (1993),Action|Crime|Thriller,107286,6.0,https://image.tmdb.org/t/p/w500/3rvvpS9YPM5HB2f4HYiNiJVtdam.jpg
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290,329.0,https://image.tmdb.org/t/p/w500/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg
481,Kalifornia (1993),Drama|Thriller,107302,10909.0,https://image.tmdb.org/t/p/w500/4E39RrmgXspAqGro2poDEdjvAnh.jpg
482,Killing Zoe (1994),Crime|Drama|Thriller,110265,507.0,https://image.tmdb.org/t/p/w500/k3UEKMVnkljOlsO5sLmz87YGlaG.jpg
484,Lassie (1994),Adventure|Children,110305,29918.0,https://image.tmdb.org/t/p/w500/5Tz2rzFivQKmMBz5T8Cj7M7CdnI.jpg
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,107362,9593.0,https://image.tmdb.org/t/p/w500/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg
486,Life with Mikey (1993),Comedy,107413,42580.0,https://image.tmdb.org/t/p/w500/dKsvF5t5xsm17HG3GJzQQGJpJzP.jpg
487,Lightning Jack (1994),Comedy|Western,110353,22317.0,https://image.tmdb.org/t/p/w500/4YoRERjKWO2442ezcvgEjAZuxWP.jpg
488,M. Butterfly (1993),Drama|Romance,107468,1413.0,https://image.tmdb.org/t/p/w500/vfutnJ9sgpAtNuPemksd26gd5dC.jpg
489,Made in America (1993),Comedy,107478,12121.0,https://image.tmdb.org/t/p/w500/2frB553lKEm1q4dds5PUqLNQA3z.jpg
490,Malice (1993),Thriller,107497,2246.0,https://image.tmdb.org/t/p/w500/oQoe4eIzDjQSSqGvLgJFjXtEkNv.jpg
491,"Man Without a Face, The (1993)",Drama,107501,10502.0,https://image.tmdb.org/t/p/w500/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg
492,Manhattan Murder Mystery (1993),Comedy|Mystery,107507,10440.0,https://image.tmdb.org/t/p/w500/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg
493,Menace II Society (1993),Action|Crime|Drama,107554,9516.0,https://image.tmdb.org/t/p/w500/guvPiEOeXwROpfCb2LkHkVEvOck.jpg
494,Executive Decision (1996),Action|Adventure|Thriller,116253,2320.0,https://image.tmdb.org/t/p/w500/hLjXkFr9fHlWzRVwu1T31QSVHRq.jpg
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,74102,5879.0,https://image.tmdb.org/t/p/w500/qrqK8wbk9bFPM0xvrIX0WckGUpl.jpg
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,111689,83718.0,https://image.tmdb.org/t/p/w500/mke5aNX5cT6JIWk2ER4ng9dGNNL.jpg
497,Much Ado About Nothing (1993),Comedy|Romance,107616,11971.0,https://image.tmdb.org/t/p/w500/tvltGP6vYOkHdURag0jPSjhPUAV.jpg
499,Mr. Wonderful (1993),Comedy|Romance,107613,31911.0,https://image.tmdb.org/t/p/w500/AtUjyMEXPR41JWZzGfHEzgmrrHq.jpg
500,Mrs. Doubtfire (1993),Comedy|Drama,107614,788.0,https://image.tmdb.org/t/p/w500/shHrSmXS5140o6sQzgzXxn3KqSm.jpg
501,Naked (1993),Drama,107653,21450.0,https://image.tmdb.org/t/p/w500/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg
502,"Next Karate Kid, The (1994)",Action|Children|Romance,110657,11231.0,https://image.tmdb.org/t/p/w500/wI3gCi9w1cuUJCiwhviAy46we9Q.jpg
504,No Escape (1994),Action|Drama|Sci-Fi,110678,10447.0,https://image.tmdb.org/t/p/w500/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg
505,North (1994),Comedy,110687,31586.0,https://image.tmdb.org/t/p/w500/e4JEG7dstmurXMUPOW9Jy6UDR9F.jpg
506,Orlando (1992),Drama|Fantasy|Romance,107756,9300.0,https://image.tmdb.org/t/p/w500/otSCGdKzEeVgbfNl0YslOpRZHgk.jpg
507,"Perfect World, A (1993)",Crime|Drama|Thriller,107808,9559.0,https://image.tmdb.org/t/p/w500/1II9kMjOuho3pnEvxkpx7e3ozOO.jpg
508,Philadelphia (1993),Drama,107818,9800.0,https://image.tmdb.org/t/p/w500/tFe5Yoo5zT495okA49bq1vPPkiV.jpg
509,"Piano, The (1993)",Drama|Romance,107822,713.0,https://image.tmdb.org/t/p/w500/rx8RKXn8OtuS6lqloYsjyrGOUp4.jpg
510,Poetic Justice (1993),Drama,107840,8291.0,https://image.tmdb.org/t/p/w500/fOtMHxhYaCQcu3dwWpg7lz4Bqo0.jpg
511,"Program, The (1993)",Action|Drama,107889,18133.0,https://image.tmdb.org/t/p/w500/4pdbutHc9SLEPmdLKtlVffiLByP.jpg
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,111003,25557.0,https://image.tmdb.org/t/p/w500/mzq5uA0P5nfTH8Fl7OESeuDop8P.jpg
513,Radioland Murders (1994),Comedy|Mystery|Romance,110939,22588.0,https://image.tmdb.org/t/p/w500/l9pvl3AH4UsUvLn4yUP0RR4pltx.jpg
514,"Ref, The (1994)",Comedy,110955,10872.0,https://image.tmdb.org/t/p/w500/bxMjOeECQxHPf6QvkBChdxaOxVh.jpg
515,"Remains of the Day, The (1993)",Drama|Romance,107943,1245.0,https://image.tmdb.org/t/p/w500/uDGDtqSvuch324WnM7Ukdp1bCAQ.jpg
516,Renaissance Man (1994),Comedy|Drama,110971,11858.0,https://image.tmdb.org/t/p/w500/iPRtaSfN8gNWFclgrcg5oD3V41i.jpg
517,Rising Sun (1993),Action|Drama|Mystery,107969,7007.0,https://image.tmdb.org/t/p/w500/jVWEeZ383peKxwE284AdyHqq6GH.jpg
518,"Road to Wellville, The (1994)",Comedy,111001,10467.0,https://image.tmdb.org/t/p/w500/zh7OVdFMpqpZ027z9RgVIwzxYjZ.jpg
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,107978,5550.0,https://image.tmdb.org/t/p/w500/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg
520,Robin Hood: Men in Tights (1993),Comedy,107977,8005.0,https://image.tmdb.org/t/p/w500/b59epUgkPPBqgWcu5Q0YrYRKDx1.jpg
521,Romeo Is Bleeding (1993),Crime|Thriller,107983,2088.0,https://image.tmdb.org/t/p/w500/mgCwAZBG0PCkZflC6nzsxwvG2vu.jpg
522,Romper Stomper (1992),Action|Drama,105275,10412.0,https://image.tmdb.org/t/p/w500/w5v1la4WQgh5c2faGUDRnMqKmhk.jpg
523,Ruby in Paradise (1993),Drama,108000,47889.0,https://image.tmdb.org/t/p/w500/gk0vbIVYwpXxSf1wQbS2r9IsBoV.jpg
524,Rudy (1993),Drama,108002,14534.0,https://image.tmdb.org/t/p/w500/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,105032,41878.0,https://image.tmdb.org/t/p/w500/5Onj1lmo28QklT5iiEdYlKygO7h.jpg
527,Schindler's List (1993),Drama|War,108052,424.0,https://image.tmdb.org/t/p/w500/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg
528,"Scout, The (1994)",Comedy|Drama,111094,35233.0,https://image.tmdb.org/t/p/w500/t6MEMKcUMJB259LZx45uR6c3nVc.jpg
529,Searching for Bobby Fischer (1993),Drama,108065,14291.0,https://image.tmdb.org/t/p/w500/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg
531,"Secret Garden, The (1993)",Children|Drama,108071,11236.0,https://image.tmdb.org/t/p/w500/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg
532,Serial Mom (1994),Comedy|Crime|Horror,111127,11592.0,https://image.tmdb.org/t/p/w500/svjDGRzT5IsR1odhBOPPBLSF4sm.jpg
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,111143,8850.0,https://image.tmdb.org/t/p/w500/xAbFJH3vQYZvUyzzGAtG4OLy492.jpg
534,Shadowlands (1993),Drama|Romance,108101,10445.0,https://image.tmdb.org/t/p/w500/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg
535,Short Cuts (1993),Drama,108122,695.0,https://image.tmdb.org/t/p/w500/nAEBc3g9bHAcF9whKFMfIxHxVwn.jpg
536,"Simple Twist of Fate, A (1994)",Drama,111194,43535.0,https://image.tmdb.org/t/p/w500/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg
537,Sirens (1994),Drama,111201,12519.0,https://image.tmdb.org/t/p/w500/bOUDHgOlxANs1KsYZEsLSjZBTkd.jpg
538,Six Degrees of Separation (1993),Drama,108149,23210.0,https://image.tmdb.org/t/p/w500/oH0bl69uZZA6dAclgFRkm1Vwcry.jpg
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160,858.0,https://image.tmdb.org/t/p/w500/iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg
540,Sliver (1993),Thriller,108162,867.0,https://image.tmdb.org/t/p/w500/g7PC2e2KqDkIfOoJx9iXJJez99d.jpg
541,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0,https://image.tmdb.org/t/p/w500/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg
542,Son in Law (1993),Comedy|Drama|Romance,108186,13203.0,https://image.tmdb.org/t/p/w500/A1PzB78kLgJRhslXumMTFjsIUcV.jpg
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,108174,10442.0,https://image.tmdb.org/t/p/w500/wMr6ZjfOnCHOA9Qm3jvo0e7nzfx.jpg
544,Striking Distance (1993),Action|Crime,108238,11074.0,https://image.tmdb.org/t/p/w500/1bLazrQWJQhO6u58vJZXJZ3ZFDh.jpg
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,108255,9607.0,https://image.tmdb.org/t/p/w500/yt5bbMfKpg1nRr4k5edxs7tPK2m.jpg
547,Surviving the Game (1994),Action|Adventure|Thriller,111323,17585.0,https://image.tmdb.org/t/p/w500/wRtpJFGney5gqHmMb3JjT5WN3FH.jpg
548,Terminal Velocity (1994),Action|Mystery|Thriller,111400,9057.0,https://image.tmdb.org/t/p/w500/jmxE6kKhXaqD2ZKJQO8FYDaLgQ5.jpg
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,108328,20967.0,https://image.tmdb.org/t/p/w500/gIvypJ6N8aUN9DoeRY1siPDF9AW.jpg
550,Threesome (1994),Comedy|Romance,111418,10635.0,https://image.tmdb.org/t/p/w500/gHXXhuGJKUjq5Pl9RNgfQbqLIxw.jpg
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,107688,9479.0,https://image.tmdb.org/t/p/w500/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,108333,10057.0,https://image.tmdb.org/t/p/w500/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg
553,Tombstone (1993),Action|Drama|Western,108358,11969.0,https://image.tmdb.org/t/p/w500/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg
555,True Romance (1993),Crime|Thriller,108399,319.0,https://image.tmdb.org/t/p/w500/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg
556,"War Room, The (1993)",Documentary,108515,26408.0,https://image.tmdb.org/t/p/w500/prfxsyG4SnlnqqulavCJ4RksFUA.jpg
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,110763,15139.0,https://image.tmdb.org/t/p/w500/etctWkYFfP7voGM3rd7uqxQJavY.jpg
562,Welcome to the Dollhouse (1995),Comedy|Drama,114906,11446.0,https://image.tmdb.org/t/p/w500/jWP9OUb8Xl3PQ9qxpXFkreFMqEH.jpg
563,Germinal (1993),Drama|Romance,107002,51980.0,https://image.tmdb.org/t/p/w500/cizv23RUxcpTrQt4kcOz7Sv6YJl.jpg
564,Chasers (1994),Comedy,109403,24405.0,https://image.tmdb.org/t/p/w500/mEG6fTyTjsA1vzTTqCXsiJzjdQ5.jpg
567,Kika (1993),Comedy|Drama,107315,8223.0,https://image.tmdb.org/t/p/w500/jUEBKaMqcvrz0HHF8Cei8asjRWr.jpg
568,Bhaji on the Beach (1993),Comedy|Drama,106408,14587.0,https://image.tmdb.org/t/p/w500/3J5XZgf0NsvTumKMXMqPz5dNhfY.jpg
569,Little Big League (1994),Comedy|Drama,110363,31504.0,https://image.tmdb.org/t/p/w500/dyZ6Agvh2yAFe91J8pJroAPCZgh.jpg
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,107225,23637.0,https://image.tmdb.org/t/p/w500/b4wZkB4FNUi7SK46Tw9kxT5oW8M.jpg
574,Spanking the Monkey (1994),Comedy|Drama,111252,17600.0,https://image.tmdb.org/t/p/w500/cXgBxiPn1GBVMZX7mPsMSMjpfmt.jpg
575,"Little Rascals, The (1994)",Children|Comedy,110366,10897.0,https://image.tmdb.org/t/p/w500/qI7PKX2JSw4yD2iQm3pyHvKir28.jpg
577,Andre (1994),Adventure|Children|Drama,109120,21352.0,https://image.tmdb.org/t/p/w500/uo5BozBpQfKXGLPUeUkwBGLG0XW.jpg
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,108059,68806.0,https://image.tmdb.org/t/p/w500/3R7E9fuuu3kftGXkNibWDejRO0K.jpg
580,Princess Caraboo (1994),Drama,110892,37345.0,https://image.tmdb.org/t/p/w500/a3Fw33tSGdO2eV8SULQigOITzH4.jpg
581,"Celluloid Closet, The (1995)",Documentary,112651,32562.0,https://image.tmdb.org/t/p/w500/x0DSh3uMeQk6EG1DHjGJUywN7C0.jpg
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,109382,25403.0,https://image.tmdb.org/t/p/w500/3BV4iLXqPdcQzfKpLVaLuWdRY25.jpg
585,"Brady Bunch Movie, The (1995)",Comedy,112572,9066.0,https://image.tmdb.org/t/p/w500/kbJfBJh5vEf5356Jlm6P37H48hD.jpg
586,Home Alone (1990),Children|Comedy,99785,771.0,https://image.tmdb.org/t/p/w500/onTSipZ8R3bliBdKfPtsDuHTdlL.jpg
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,99653,251.0,https://image.tmdb.org/t/p/w500/w9RaPHov8oM5cnzeE27isnFMsvS.jpg
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639,812.0,https://image.tmdb.org/t/p/w500/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064,280.0,https://image.tmdb.org/t/p/w500/5M0j0B18abtBI5gi2RhfjjurTqb.jpg
590,Dances with Wolves (1990),Adventure|Drama|Western,99348,581.0,https://image.tmdb.org/t/p/w500/cvaBVpS0GzKqBd63pFT8f1E8OKv.jpg
592,Batman (1989),Action|Crime|Thriller,96895,268.0,https://image.tmdb.org/t/p/w500/oYWUsIVoMl2H6Xl3FTBi9R9Y4OS.jpg
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0,https://image.tmdb.org/t/p/w500/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,29583,408.0,https://image.tmdb.org/t/p/w500/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414,10020.0,https://image.tmdb.org/t/p/w500/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,32910,10895.0,https://image.tmdb.org/t/p/w500/bnZJrLRnoQHpzEJdka1KYfsAF3N.jpg
597,Pretty Woman (1990),Comedy|Romance,100405,114.0,https://image.tmdb.org/t/p/w500/hVHUfT801LQATGd26VPzhorIYza.jpg
599,"Wild Bunch, The (1969)",Adventure|Western,65214,576.0,https://image.tmdb.org/t/p/w500/8j9yEC3xjy1PJDSizIbaxcHaSph.jpg
600,Love and a .45 (1994),Action|Comedy|Crime,110395,15477.0,https://image.tmdb.org/t/p/w500/96a45owsQJiBMKw4Iw8zjRZu2AB.jpg
602,"Great Day in Harlem, A (1994)",Documentary,109934,124472.0,https://image.tmdb.org/t/p/w500/606IorDjRMQZYaEdPBvjM8uI6qm.jpg
